run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-confirmatory_a-20260830-001652,12,symmetric,immediate,90,0.4728702543073431,0.42917712274921094,0.4037899443975975,0.461752093062194,0.7333333333333333,0.45454545454545453,1.0,0.0,0.0,38
A-confirmatory_a-20260830-001652,12,symmetric,pe_seq,90,0.4588540474298389,0.15958929838038563,0.5004647194727124,0.1987651749432392,1.0,0.4222222222222222,0.8648648648648649,0.0,0.0,37
A-confirmatory_a-20260830-001652,12,symmetric,cf_only,90,0.0,0.0,0.1752684156552637,0.2348777701499322,1.0,0.3333333333333333,0.0,0.0,388.24444444444447,42
A-confirmatory_a-20260830-001652,12,symmetric,full_rfl,90,0.19671567340342974,0.2132126059652014,0.3262253568116899,0.421935800729288,1.0,0.3333333333333333,0.06451612903225806,0.0,95.15555555555555,31
A-confirmatory_a-20260830-001652,12,symmetric,oracle_upper,90,0.0,0.0,0.1752684156552637,0.2348777701499322,1.0,0.3333333333333333,0.0,0.0,0.0,38
A-confirmatory_a-20260830-001652,13,clean,immediate,90,0.16936730693278956,0.2316025713257898,0.006574477892298924,0.007883585458642038,0.6666666666666666,0.0,,0.0,0.0,0
A-confirmatory_a-20260830-001652,13,clean,pe_seq,90,0.38887750652014896,0.1130597414102931,0.44791566409327227,0.2113949157861521,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,13,clean,cf_only,90,0.0,0.0,0.17606196601937654,0.23416824947154055,1.0,0.3333333333333333,,0.0,387.5,0
A-confirmatory_a-20260830-001652,13,clean,full_rfl,90,0.18584868344491556,0.21677938950051573,0.3247521045391226,0.42484722527619734,1.0,0.3333333333333333,,0.0,91.53333333333333,0
A-confirmatory_a-20260830-001652,13,clean,oracle_upper,90,0.0,0.0,0.17606196601937654,0.23416824947154055,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,13,symmetric,immediate,90,0.4507097240623591,0.4206867129177567,0.34147891006535025,0.4376348466156057,0.6888888888888889,0.4032258064516129,1.0,0.0,0.0,36
A-confirmatory_a-20260830-001652,13,symmetric,pe_seq,90,0.4504956997915619,0.15957348633363372,0.4878107999409573,0.18646517095905865,1.0,0.36666666666666664,0.8378378378378378,0.0,0.0,37
A-confirmatory_a-20260830-001652,13,symmetric,cf_only,90,0.0,0.0,0.17606196601937654,0.23416824947154055,1.0,0.3333333333333333,0.0,0.0,387.5,40
A-confirmatory_a-20260830-001652,13,symmetric,full_rfl,90,0.19957037345726467,0.21003129745716653,0.32482357288451075,0.4134470835625078,1.0,0.3333333333333333,0.047619047619047616,0.0,93.68888888888888,42
A-confirmatory_a-20260830-001652,13,symmetric,oracle_upper,90,0.0,0.0,0.17606196601937654,0.23416824947154055,1.0,0.3333333333333333,0.0,0.0,0.0,43
A-confirmatory_a-20260830-001652,14,clean,immediate,90,0.16984486043424477,0.23120329555664065,0.00737583383422436,0.010213329841662674,0.6666666666666666,0.0,,0.0,0.0,0
A-confirmatory_a-20260830-001652,14,clean,pe_seq,90,0.3882900848754914,0.11419671413537685,0.44843221240648373,0.2108333482636681,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,14,clean,cf_only,90,0.0,0.0,0.1772355728242127,0.2336821212527966,1.0,0.3333333333333333,,0.0,388.74444444444447,0
A-confirmatory_a-20260830-001652,14,clean,full_rfl,90,0.18685149182691635,0.21688290272059363,0.3291413656761856,0.4295449206349477,1.0,0.3333333333333333,,0.0,94.58888888888889,0
A-confirmatory_a-20260830-001652,14,clean,oracle_upper,90,0.0,0.0,0.1772355728242127,0.2336821212527966,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,14,symmetric,immediate,90,0.4357544239224775,0.42067158655040504,0.29355614585939904,0.4227827087872701,0.6555555555555556,0.3389830508474576,1.0,0.0,0.0,33
A-confirmatory_a-20260830-001652,14,symmetric,pe_seq,90,0.45300288105205294,0.1666990821107992,0.5020767680454755,0.19904098704397546,1.0,0.43333333333333335,0.8529411764705882,0.0,0.0,34
